X,Y,id,OBJECTID,xcoord,ycoord
1937126.92091617,559323.132196604,"3",,1937126.92091617,559323.132196604
1937164.40391812,559326.770922689,"4",,1937164.40391812,559326.770922689
1937126.27105105,559328.494142449,"5",,1937126.27105105,559328.494142449
1937143.79829844,559325.476138186,"6",,1937143.79829844,559325.476138186
1937157.23928202,559324.811385999,"7",,1937157.23928202,559324.811385999
1937165.28418255,559324.331932025,"8",,1937165.28418255,559324.331932025
1937135.49115842,559321.240519559,"9",,1937135.49115842,559321.240519559
1937133.61049495,559312.425046683,"10",,1937133.61049495,559312.425046683
1937155.01606639,559327.298425683,"11",,1937155.01606639,559327.298425683
1937141.80975126,559310.692250973,"12",,1937141.80975126,559310.692250973
1937129.13291675,559316.560061676,"13",,1937129.13291675,559316.560061676
1937177.66666412,559325.333070811,"14",,1937177.66666412,559325.333070811
1937171.24509863,559329.345442255,"15",,1937171.24509863,559329.345442255
1937155.539689,559332.317635867,"16",,1937155.539689,559332.317635867
1937127.53289741,559317.928330372,"17",,1937127.53289741,559317.928330372
1937173.23073509,559334.724495916,"18",,1937173.23073509,559334.724495916
1937177.82828586,559332.059885336,"19",,1937177.82828586,559332.059885336
1922985.4859502,558366.520449047,"0",,1922985.4859502,558366.520449047
1923042.71007616,558327.73871351,"1",,1923042.71007616,558327.73871351
1923071.90785906,558299.610815809,"2",,1923071.90785906,558299.610815809
1923116.41984964,558268.380283252,"3",,1923116.41984964,558268.380283252
1923039.294529,558331.616938564,"4",,1923039.294529,558331.616938564
1923004.60114664,558360.08123496,"5",,1923004.60114664,558360.08123496
1923001.4327004,558356.420352553,"6",,1923001.4327004,558356.420352553
1923119.58367039,558259.463025209,"7",,1923119.58367039,558259.463025209
1923079.95434062,558294.578539908,"8",,1923079.95434062,558294.578539908
1923128.2130155,558248.2943885,"9",,1923128.2130155,558248.2943885
1923159.95708287,558231.743868552,"10",,1923159.95708287,558231.743868552
1923045.64217737,558323.613423213,"11",,1923045.64217737,558323.613423213
1923134.13384896,558248.865545085,"12",,1923134.13384896,558248.865545085
1923089.33616045,558286.906015719,"13",,1923089.33616045,558286.906015719
1923117.91342773,558243.308031377,"14",,1923117.91342773,558243.308031377
1923023.4644466,558331.076774326,"15",,1923023.4644466,558331.076774326
1923145.26726891,558218.77338473,"16",,1923145.26726891,558218.77338473
1923048.67631322,558323.275611217,"17",,1923048.67631322,558323.275611217
1923108.43775291,558249.831927638,"18",,1923108.43775291,558249.831927638
1922998.06628659,558352.819368486,"19",,1922998.06628659,558352.819368486
1958914.83842478,549495.265707024,"0",,1958914.83842478,549495.265707024
1958876.5992771,549511.029724881,"1",,1958876.5992771,549511.029724881
1958901.45177161,549550.155955354,"2",,1958901.45177161,549550.155955354
1958888.37272523,549497.453084236,"3",,1958888.37272523,549497.453084236
1958877.18100254,549529.624658368,"4",,1958877.18100254,549529.624658368
1958906.11290777,549527.654606034,"5",,1958906.11290777,549527.654606034
1958865.72332444,549552.457062334,"6",,1958865.72332444,549552.457062334
1958926.25088705,549489.776134637,"7",,1958926.25088705,549489.776134637
1958915.20357921,549492.758840624,"8",,1958915.20357921,549492.758840624
1958878.03971258,549561.778573502,"9",,1958878.03971258,549561.778573502
1958859.9382657,549555.750237531,"10",,1958859.9382657,549555.750237531
1958893.42067352,549513.960807509,"11",,1958893.42067352,549513.960807509
1958903.22211533,549485.368361576,"12",,1958903.22211533,549485.368361576
1958883.9087611,549541.639838882,"13",,1958883.9087611,549541.639838882
1958866.52443044,549532.728144475,"14",,1958866.52443044,549532.728144475
1958905.54972118,549518.670614098,"15",,1958905.54972118,549518.670614098
1958903.94558844,549450.262501248,"16",,1958903.94558844,549450.262501248
1958895.33468891,549541.937654903,"17",,1958895.33468891,549541.937654903
1958879.47616658,549554.960512237,"18",,1958879.47616658,549554.960512237
1958915.77721775,549503.568467586,"19",,1958915.77721775,549503.568467586
1937156.19845231,559287.863547916,"0",,1937156.19845231,559287.863547916
1937142.1640831,559276.17631388,"1",,1937142.1640831,559276.17631388
1937156.99775318,559285.205311687,"2",,1937156.99775318,559285.205311687
1937146.69248429,559283.163972799,"3",,1937146.69248429,559283.163972799
1937160.47656107,559294.074483727,"4",,1937160.47656107,559294.074483727
1937165.63717657,559287.013423168,"5",,1937165.63717657,559287.013423168
1937170.30618517,559286.464802561,"6",,1937170.30618517,559286.464802561
1937152.12114737,559286.137508345,"7",,1937152.12114737,559286.137508345
1937140.09538576,559287.376052565,"8",,1937140.09538576,559287.376052565
1937167.03983713,559290.595830833,"9",,1937167.03983713,559290.595830833
1937159.43925601,559290.473921472,"10",,1937159.43925601,559290.473921472
1937144.71565013,559278.548662893,"11",,1937144.71565013,559278.548662893
1937146.72609839,559289.382033449,"12",,1937146.72609839,559289.382033449
1937152.88216939,559283.982922982,"13",,1937152.88216939,559283.982922982
1937160.53115403,559283.405629875,"14",,1937160.53115403,559283.405629875
1937157.63982202,559281.848619021,"15",,1937157.63982202,559281.848619021
1937156.37038672,559294.790920217,"16",,1937156.37038672,559294.790920217
1937151.39408314,559292.436701503,"17",,1937151.39408314,559292.436701503
1937163.99383046,559289.24832276,"18",,1937163.99383046,559289.24832276
1937149.46531378,559285.549699836,"19",,1937149.46531378,559285.549699836
1952756.3103125,557844.222079155,"0",,1952756.3103125,557844.222079155
1952770.3358501,557827.025014014,"1",,1952770.3358501,557827.025014014
1952774.94730324,557826.201484763,"2",,1952774.94730324,557826.201484763
1952791.09640113,557847.903360581,"3",,1952791.09640113,557847.903360581
1952799.55903333,557838.880936183,"4",,1952799.55903333,557838.880936183
1952789.42323654,557828.88664782,"5",,1952789.42323654,557828.88664782
1952788.27440912,557830.622952676,"6",,1952788.27440912,557830.622952676
1952779.29791106,557855.694821357,"7",,1952779.29791106,557855.694821357
1952778.76091013,557835.968811536,"8",,1952778.76091013,557835.968811536
1952781.17486189,557834.75245446,"9",,1952781.17486189,557834.75245446
1952763.26319925,557836.417955591,"10",,1952763.26319925,557836.417955591
1952793.07966581,557834.158757245,"11",,1952793.07966581,557834.158757245
1952764.90655718,557861.076496172,"12",,1952764.90655718,557861.076496172
1952780.88158013,557840.604658346,"13",,1952780.88158013,557840.604658346
1952776.36135796,557838.751968802,"14",,1952776.36135796,557838.751968802
1952787.07959759,557828.825293388,"15",,1952787.07959759,557828.825293388
1952783.29389058,557844.970796502,"16",,1952783.29389058,557844.970796502
1952784.8584669,557818.702684756,"17",,1952784.8584669,557818.702684756
1952781.23779071,557823.968288483,"18",,1952781.23779071,557823.968288483
1952776.54098575,557855.49113866,"19",,1952776.54098575,557855.49113866
1962306.25005161,541394.160086055,"0",,1962306.25005161,541394.160086055
1962278.80411201,541457.181267422,"1",,1962278.80411201,541457.181267422
1962304.77306949,541406.77828055,"2",,1962304.77306949,541406.77828055
1962273.77221133,541462.33260067,"3",,1962273.77221133,541462.33260067
1962287.44355615,541454.390487853,"4",,1962287.44355615,541454.390487853
1962293.47029593,541426.237097759,"5",,1962293.47029593,541426.237097759
1962285.59994077,541437.683392757,"6",,1962285.59994077,541437.683392757
1962307.22494434,541398.98354597,"7",,1962307.22494434,541398.98354597
1962313.10283873,541384.719575182,"8",,1962313.10283873,541384.719575182
1962286.63618491,541448.166183318,"9",,1962286.63618491,541448.166183318
1962266.50600747,541480.381431793,"10",,1962266.50600747,541480.381431793
1962286.2894894,541440.31317829,"11",,1962286.2894894,541440.31317829
1962300.14715051,541408.488982437,"12",,1962300.14715051,541408.488982437
1962270.24100008,541480.769605932,"13",,1962270.24100008,541480.769605932
1962282.21683667,541444.610340976,"14",,1962282.21683667,541444.610340976
1962272.5991658,541477.0,"15",,1962272.5991658,541477.000076743
1962284.61071027,541443.757812064,"16",,1962284.61071027,541443.757812064
1962278.20559912,541452.888516536,"17",,1962278.20559912,541452.888516536
1962290.22431919,541438.696347354,"18",,1962290.22431919,541438.696347354
1962295.19568428,541430.732384066,"19",,1962295.19568428,541430.732384066
1992474.38296851,524893.033298733,"0",,1992474.38296851,524893.033298733
1992466.4230377,524905.881769796,"1",,1992466.4230377,524905.881769796
1992463.99044225,524898.182062222,"2",,1992463.99044225,524898.182062222
1992439.49582634,524935.688255825,"3",,1992439.49582634,524935.688255825
1992441.62448009,524931.898146036,"4",,1992441.62448009,524931.898146036
1992450.80157344,524923.994986049,"5",,1992450.80157344,524923.994986049
1992448.40623119,524925.847796978,"6",,1992448.40623119,524925.847796978
1992452.39725187,524922.534056611,"7",,1992452.39725187,524922.534056611
1992452.20402361,524915.830527414,"8",,1992452.20402361,524915.830527414
1992462.64691288,524905.311423012,"9",,1992462.64691288,524905.311423012
1992457.93228684,524913.34873152,"10",,1992457.93228684,524913.34873152
1992472.60374103,524900.156354205,"11",,1992472.60374103,524900.156354205
1992457.85640357,524909.642471159,"12",,1992457.85640357,524909.642471159
1992470.29326033,524900.315652477,"13",,1992470.29326033,524900.315652477
1992454.9196392,524913.107648494,"14",,1992454.9196392,524913.107648494
1992437.89911776,524938.165425822,"15",,1992437.89911776,524938.165425822
1992449.51285417,524919.247487652,"16",,1992449.51285417,524919.247487652
1992470.52037642,524890.232309707,"17",,1992470.52037642,524890.232309707
1992468.04604928,524900.661896225,"18",,1992468.04604928,524900.661896225
1992468.75285823,524905.185863486,"19",,1992468.75285823,524905.185863486
2002939.13057473,515063.743968525,"0",,2002939.13057473,515063.743968525
2002948.95661391,515065.675944136,"1",,2002948.95661391,515065.675944136
2002949.58223759,515068.160550597,"2",,2002949.58223759,515068.160550597
2002945.03419965,515069.74249298,"3",,2002945.03419965,515069.74249298
2002942.70875432,515059.526008127,"4",,2002942.70875432,515059.526008127
2002940.52206239,515062.022609419,"5",,2002940.52206239,515062.022609419
2002941.14946515,515064.233876372,"6",,2002941.14946515,515064.233876372
2002940.218666,515071.499162878,"7",,2002940.218666,515071.499162878
2002938.46656778,515067.930110205,"8",,2002938.46656778,515067.930110205
2002944.0319238,515073.05424562,"9",,2002944.0319238,515073.05424562
2002937.63983208,515070.772839091,"10",,2002937.63983208,515070.772839091
2002943.85640028,515064.311070073,"11",,2002943.85640028,515064.311070073
2002944.92629071,515059.210199855,"12",,2002944.92629071,515059.210199855
2002942.37348629,515069.881196293,"13",,2002942.37348629,515069.881196293
2002947.26320517,515061.802465557,"14",,2002947.26320517,515061.802465557
2002945.22620249,515066.472211752,"15",,2002945.22620249,515066.472211752
2002943.0392391,515067.633139578,"16",,2002943.0392391,515067.633139578
2002936.8185307,515066.353199971,"17",,2002936.8185307,515066.353199971
2002937.45865623,515061.515402559,"18",,2002937.45865623,515061.515402559
2002941.77521434,515074.970610048,"19",,2002941.77521434,515074.970610048
2009696.77657317,510983.64372305,"0",,2009696.77657317,510983.64372305
2009710.87394758,510983.873143702,"1",,2009710.87394758,510983.873143702
2009699.73734477,510989.664944447,"2",,2009699.73734477,510989.664944447
2009729.35366609,510992.038089094,"3",,2009729.35366609,510992.038089094
2009708.65991538,510992.185880086,"4",,2009708.65991538,510992.185880086
2009723.97274476,510985.337169163,"5",,2009723.97274476,510985.337169163
2009708.59117804,510987.533275668,"6",,2009708.59117804,510987.533275668
2009705.49424091,510982.566125007,"7",,2009705.49424091,510982.566125007
2009706.71027486,510989.152219465,"8",,2009706.71027486,510989.152219465
2009714.68875541,510981.387749551,"9",,2009714.68875541,510981.387749551
2009698.07903393,510985.340807294,"10",,2009698.07903393,510985.340807294
2009727.16843508,510985.947094472,"11",,2009727.16843508,510985.947094472
2009724.55067276,510990.732532855,"12",,2009724.55067276,510990.732532855
2009719.2293559,510976.832544175,"13",,2009719.2293559,510976.832544175
2009704.66523099,510984.572368828,"14",,2009704.66523099,510984.572368828
2009699.5619706,510986.917474483,"15",,2009699.5619706,510986.917474483
2009724.0744238,510979.152589015,"16",,2009724.0744238,510979.152589015
2009720.07138998,510982.125901896,"17",,2009720.07138998,510982.125901896
2009713.58525492,510986.219724565,"18",,2009713.58525492,510986.219724565
2009704.09536494,510996.212325582,"19",,2009704.09536494,510996.212325582
2009919.11202503,510887.937644647,"0",,2009919.11202503,510887.937644647
2009865.57265524,510896.967244856,"1",,2009865.57265524,510896.967244856
2009885.17227457,510893.977696511,"2",,2009885.17227457,510893.977696511
2009867.24623587,510894.454630908,"3",,2009867.24623587,510894.454630908
2009874.87466151,510907.076488506,"4",,2009874.87466151,510907.076488506
2009912.64452234,510883.821254538,"5",,2009912.64452234,510883.821254538
2009899.91506954,510900.604782803,"6",,2009899.91506954,510900.604782803
2009909.98496011,510881.391478169,"7",,2009909.98496011,510881.391478169
2009907.93320848,510904.850805269,"8",,2009907.93320848,510904.850805269
2009912.87053887,510887.516797846,"9",,2009912.87053887,510887.516797846
2009882.55037913,510907.237641679,"10",,2009882.55037913,510907.237641679
2009913.29416527,510876.267562046,"11",,2009913.29416527,510876.267562046
2009896.69651998,510902.500013443,"12",,2009896.69651998,510902.500013443
2009874.08044323,510896.997930026,"13",,2009874.08044323,510896.997930026
2009883.48506418,510909.934731362,"14",,2009883.48506418,510909.934731362
2009897.95442123,510913.029912658,"15",,2009897.95442123,510913.029912658
2009898.99853295,510885.747786506,"16",,2009898.99853295,510885.747786506
2009868.08708242,510909.878895672,"17",,2009868.08708242,510909.878895672
2009878.35964073,510921.326669846,"18",,2009878.35964073,510921.326669846
2009907.23380974,510897.810320524,"19",,2009907.23380974,510897.810320524
2037677.9186994,487494.422912043,"0",,2037677.9186994,487494.422912043
2037675.37822707,487499.267617876,"1",,2037675.37822707,487499.267617876
2037675.443409,487497.19648931,"2",,2037675.443409,487497.19648931
2037678.35739095,487500.645772768,"3",,2037678.35739095,487500.645772768
2037681.7498585,487493.199994943,"4",,2037681.7498585,487493.199994943
2037676.26910126,487491.06937042,"5",,2037676.26910126,487491.06937042
2037679.69576057,487491.064469743,"6",,2037679.69576057,487491.064469743
2037683.68960249,487495.218342845,"7",,2037683.68960249,487495.218342845
2037685.5440993,487486.602175725,"8",,2037685.5440993,487486.602175725
2037683.21529987,487491.016043589,"9",,2037683.21529987,487491.016043589
2037681.47901682,487498.275613731,"10",,2037681.47901682,487498.275613731
2037680.12854355,487495.13493889,"11",,2037680.12854355,487495.13493889
2037685.97156262,487491.721120626,"12",,2037685.97156262,487491.721120626
2037678.82634426,487489.144091514,"13",,2037678.82634426,487489.144091514
2037681.82567167,487488.348595594,"14",,2037681.82567167,487488.348595594
2037674.56123206,487493.858953867,"15",,2037674.56123206,487493.858953867
2037683.89027244,487488.202616647,"16",,2037683.89027244,487488.202616647
2037685.48866129,487494.13823655,"17",,2037685.48866129,487494.13823655
2037685.7825086,487489.43365729,"18",,2037685.7825086,487489.43365729
2037679.40705626,487498.083834385,"19",,2037679.40705626,487498.083834385
1937196.73650212,559331.98201992,"0",,1937196.73650212,559331.98201992
1937178.42655656,559337.079660785,"1",,1937178.42655656,559337.079660785
1937185.74679537,559310.595059918,"2",,1937185.74679537,559310.595059918
1937201.02092268,559328.82050436,"3",,1937201.02092268,559328.82050436
1937196.57223893,559343.172491667,"4",,1937196.57223893,559343.172491667
1937189.1520329,559339.781984864,"5",,1937189.1520329,559339.781984864
1937157.40116594,559325.484343532,"6",,1937157.40116594,559325.484343532
1937184.62698094,559328.093364644,"7",,1937184.62698094,559328.093364644
1937172.69562391,559306.196498725,"8",,1937172.69562391,559306.196498725
1937185.5169773,559305.952308399,"9",,1937185.5169773,559305.952308399
1937195.82969145,559336.161888106,"10",,1937195.82969145,559336.161888106
1937193.75843967,559320.167335146,"11",,1937193.75843967,559320.167335146
1937176.43993971,559312.636856117,"12",,1937176.43993971,559312.636856117
1937178.65895573,559334.020345825,"13",,1937178.65895573,559334.020345825
1937172.55060441,559317.984254922,"14",,1937172.55060441,559317.984254922
1937188.92673836,559329.807975307,"15",,1937188.92673836,559329.807975307
1937179.98780346,559316.334517908,"16",,1937179.98780346,559316.334517908
1937186.99144932,559317.638292496,"17",,1937186.99144932,559317.638292496
1937154.63360905,559311.787179098,"18",,1937154.63360905,559311.787179098
1937199.35715735,559343.391851674,"19",,1937199.35715735,559343.391851674
1952752.50554648,557844.378693164,"0",,1952752.50554648,557844.378693164
1952740.52926034,557867.212392372,"1",,1952740.52926034,557867.212392372
1952760.28983193,557847.403945765,"2",,1952760.28983193,557847.403945765
1952755.83968101,557850.929210994,"3",,1952755.83968101,557850.929210994
1952758.80083575,557841.897997135,"4",,1952758.80083575,557841.897997135
1952742.80955313,557862.682623736,"5",,1952742.80955313,557862.682623736
1952749.6185806,557855.806256839,"6",,1952749.6185806,557855.806256839
1952754.85062151,557844.389421252,"7",,1952754.85062151,557844.389421252
1952757.88405856,557849.169716037,"8",,1952757.88405856,557849.169716037
1952754.61281634,557847.523790292,"9",,1952754.61281634,557847.523790292
1952764.01994022,557839.957286718,"10",,1952764.01994022,557839.957286718
1952743.55945151,557869.73107037,"11",,1952743.55945151,557869.73107037
1952737.51632152,557864.236984426,"12",,1952737.51632152,557864.236984426
1952770.50446756,557840.631471334,"13",,1952770.50446756,557840.631471334
1952760.84935892,557839.897384789,"14",,1952760.84935892,557839.897384789
1952744.73694807,557866.044748478,"15",,1952744.73694807,557866.044748478
1952739.9923666,557858.256846757,"16",,1952739.9923666,557858.256846757
1952749.43726862,557860.435689933,"17",,1952749.43726862,557860.435689933
1952762.63533966,557842.223699229,"18",,1952762.63533966,557842.223699229
1952739.56188652,557861.403092354,"19",,1952739.56188652,557861.403092354
1958897.99798099,549520.344683783,"0",,1958897.99798099,549520.344683783
1958881.84360537,549522.201739839,"1",,1958881.84360537,549522.201739839
1958871.28219928,549531.108453126,"2",,1958871.28219928,549531.108453126
1958896.31286904,549543.666107391,"3",,1958896.31286904,549543.666107391
1958876.79217186,549532.129756302,"4",,1958876.79217186,549532.129756302
1958871.79805432,549526.752092475,"5",,1958871.79805432,549526.752092475
1958879.20991428,549546.050667259,"6",,1958879.20991428,549546.050667259
1958878.97075682,549565.20932406,"7",,1958878.97075682,549565.20932406
1958902.19439647,549522.58166986,"8",,1958902.19439647,549522.58166986
1958854.83058045,549564.404563613,"9",,1958854.83058045,549564.404563613
1958883.62445682,549511.201282922,"10",,1958883.62445682,549511.201282922
1958867.84273483,549572.16086228,"11",,1958867.84273483,549572.16086228
1958900.37484578,549520.436162097,"12",,1958900.37484578,549520.436162097
1958865.65556864,549542.42603949,"13",,1958865.65556864,549542.42603949
1958875.55971434,549556.592437537,"14",,1958875.55971434,549556.592437537
1958881.20870459,549548.85408034,"15",,1958881.20870459,549548.85408034
1958871.7764885,549561.661271539,"16",,1958871.7764885,549561.661271539
1958882.04643509,549518.520951607,"17",,1958882.04643509,549518.520951607
1958862.66973628,549553.414127201,"18",,1958862.66973628,549553.414127201
1958888.17634725,549516.855849515,"19",,1958888.17634725,549516.855849515
1962313.31920796,541383.683815357,"0",,1962313.31920796,541383.683815357
1962293.33020676,541428.767688891,"1",,1962293.33020676,541428.767688891
1962317.80978441,541353.385381819,"2",,1962317.80978441,541353.385381819
1962279.02730077,541464.677282683,"3",,1962279.02730077,541464.677282683
1962293.73246032,541413.427074551,"4",,1962293.73246032,541413.427074551
1962305.17451751,541396.478041052,"5",,1962305.17451751,541396.478041052
1962291.32699795,541411.362831801,"6",,1962291.32699795,541411.362831801
1962322.37618103,541363.284386983,"7",,1962322.37618103,541363.284386983
1962288.21128031,541450.075074566,"8",,1962288.21128031,541450.075074566
1962306.39874626,541400.596176432,"9",,1962306.39874626,541400.596176432
1962284.62810834,541427.21446282,"10",,1962284.62810834,541427.21446282
1962311.90896097,541368.178746817,"11",,1962311.90896097,541368.178746817
1962333.34402432,541348.974869354,"12",,1962333.34402432,541348.974869354
1962292.35094968,541434.951983238,"13",,1962292.35094968,541434.951983238
1962292.45240465,541417.133260356,"14",,1962292.45240465,541417.133260356
1962296.82929612,541432.976037671,"15",,1962296.82929612,541432.976037671
1962314.10040329,541363.290843753,"16",,1962314.10040329,541363.290843753
1962293.63062772,541433.001953808,"17",,1962293.63062772,541433.001953808
1962302.87303425,541388.966521631,"18",,1962302.87303425,541388.966521631
1962291.542222,541429.737380441,"19",,1962291.542222,541429.737380441
1952762.0608284,557909.528826518,"0",,1952762.0608284,557909.528826518
1952754.55665091,557906.429237221,"1",,1952754.55665091,557906.429237221
1952756.39190658,557914.822353109,"2",,1952756.39190658,557914.822353109
1952772.16836841,557905.476026274,"3",,1952772.16836841,557905.476026274
1952758.71953671,557903.31947753,"4",,1952758.71953671,557903.31947753
1952776.33860753,557904.975784487,"5",,1952776.33860753,557904.975784487
1952771.35512305,557901.695007951,"6",,1952771.35512305,557901.695007951
1952758.50864975,557905.567675382,"7",,1952758.50864975,557905.567675382
1952757.66863525,557912.574202762,"8",,1952757.66863525,557912.574202762
1952756.29175191,557910.664592506,"9",,1952756.29175191,557910.664592506
1952779.31392389,557906.374816882,"10",,1952779.31392389,557906.374816882
1952761.73984126,557916.789686865,"11",,1952761.73984126,557916.789686865
1952765.68924319,557915.692767972,"12",,1952765.68924319,557915.692767972
1952763.71538665,557911.628458224,"13",,1952763.71538665,557911.628458224
1952776.31723202,557899.249428016,"14",,1952776.31723202,557899.249428016
1952769.63853771,557903.817260374,"15",,1952769.63853771,557903.817260374
1952763.79176896,557903.717110306,"16",,1952763.79176896,557903.717110306
1952776.83538239,557907.105793133,"17",,1952776.83538239,557907.105793133
1952760.8825012,557906.649790324,"18",,1952760.8825012,557906.649790324
1952764.44797832,557901.660616446,"19",,1952764.44797832,557901.660616446
1958872.54810024,549550.721178083,"0",,1958872.54810024,549550.721178083
1958883.42440608,549547.93008274,"1",,1958883.42440608,549547.93008274
1958889.05419759,549526.359066735,"2",,1958889.05419759,549526.359066735
1958884.33305355,549534.373984404,"3",,1958884.33305355,549534.373984404
1958895.5049785,549542.889511581,"4",,1958895.5049785,549542.889511581
1958891.78909037,549550.175782336,"5",,1958891.78909037,549550.175782336
1958883.94817052,549557.756636954,"6",,1958883.94817052,549557.756636954
1958880.54097373,549533.014883788,"7",,1958880.54097373,549533.014883788
1958880.96323674,549537.65578639,"8",,1958880.96323674,549537.65578639
1958894.02581588,549533.715046527,"9",,1958894.02581588,549533.715046527
1958879.41840302,549535.342125932,"10",,1958879.41840302,549535.342125932
1958867.24553654,549544.848237606,"11",,1958867.24553654,549544.848237606
1958868.19363306,549550.590897175,"12",,1958868.19363306,549550.590897175
1958890.38390151,549556.335526092,"13",,1958890.38390151,549556.335526092
1958881.35660752,549525.79733073,"14",,1958881.35660752,549525.79733073
1958870.76210748,549542.968749301,"15",,1958870.76210748,549542.968749301
1958872.24885679,549539.809795002,"16",,1958872.24885679,549539.809795002
1958878.24253478,549540.013511453,"17",,1958878.24253478,549540.013511453
1958888.95871731,549550.732237042,"18",,1958888.95871731,549550.732237042
1958875.5934201,549536.288869264,"19",,1958875.5934201,549536.288869264
2013281.40113079,509136.284298217,"0",,2013281.40113079,509136.284298217
2013267.94757819,509140.749513507,"1",,2013267.94757819,509140.749513507
2013277.31470065,509138.11051517,"2",,2013277.31470065,509138.11051517
2013271.885236,509142.309541026,"3",,2013271.885236,509142.309541026
2013277.29846386,509140.777624705,"4",,2013277.29846386,509140.777624705
2013283.74198697,509136.88519889,"5",,2013283.74198697,509136.88519889
2013264.63080261,509146.91435554,"6",,2013264.63080261,509146.91435554
2013285.47751092,509139.891731028,"7",,2013285.47751092,509139.891731028
2013279.13379481,509139.640099396,"8",,2013279.13379481,509139.640099396
2013266.49956391,509143.041161215,"9",,2013266.49956391,509143.041161215
2013275.95450553,509143.296799389,"10",,2013275.95450553,509143.296799389
2013261.50125755,509146.4151048,"11",,2013261.50125755,509146.4151048
2013268.54983558,509143.133009201,"12",,2013268.54983558,509143.133009201
2013275.22185276,509139.482895357,"13",,2013275.22185276,509139.482895357
2013263.75080899,509144.362811603,"14",,2013263.75080899,509144.362811603
2013270.56412333,509140.534895466,"15",,2013270.56412333,509140.534895466
2013266.87932769,509146.500729441,"16",,2013266.87932769,509146.500729441
2013273.17597597,509144.696714062,"17",,2013273.17597597,509144.696714062
2013283.3023745,509140.338491985,"18",,2013283.3023745,509140.338491985
2013270.12235668,509145.560955505,"19",,2013270.12235668,509145.560955505
2010621.06446031,510563.544150528,"0",,2010621.06446031,510563.544150528
2010627.858376,510556.420681191,"1",,2010627.858376,510556.420681191
2010627.420797,510550.222286556,"2",,2010627.420797,510550.222286556
2010616.6091991,510554.495918102,"3",,2010616.6091991,510554.495918102
2010619.88170488,510548.398804115,"4",,2010619.88170488,510548.398804115
2010619.00564142,510551.984754797,"5",,2010619.00564142,510551.984754797
2010629.85592339,510548.125792938,"6",,2010629.85592339,510548.125792938
2010622.98463443,510554.917075729,"7",,2010622.98463443,510554.917075729
2010614.06916036,510548.334234996,"8",,2010614.06916036,510548.334234996
2010634.53701801,510554.148606102,"9",,2010634.53701801,510554.148606102
2010629.45581047,510551.816238996,"10",,2010629.45581047,510551.816238996
2010624.67740875,510556.846883654,"11",,2010624.67740875,510556.846883654
2010624.2942517,510545.83795433,"12",,2010624.2942517,510545.83795433
2010621.5966311,510546.844520303,"13",,2010621.5966311,510546.844520303
2010630.6699219,510554.611356926,"14",,2010630.6699219,510554.611356926
2010622.58018231,510550.596505168,"15",,2010622.58018231,510550.596505168
2010617.62845969,510547.969513435,"16",,2010617.62845969,510547.969513435
2010621.41211729,510557.81069745,"17",,2010621.41211729,510557.81069745
2010614.49228522,510552.330085538,"18",,2010614.49228522,510552.330085538
2010636.66990599,510553.631007304,"19",,2010636.66990599,510553.631007304
2002989.114333,514900.811981517,"0",,2002989.114333,514900.811981517
2002982.61516039,514918.617921438,"1",,2002982.61516039,514918.617921438
2002987.13567137,514903.041755346,"2",,2002987.13567137,514903.041755346
2002994.22112301,514914.808443529,"3",,2002994.22112301,514914.808443529
2002985.94275234,514912.694432366,"4",,2002985.94275234,514912.694432366
2002994.39600435,514906.857447357,"5",,2002994.39600435,514906.857447357
2002991.09942204,514913.70626626,"6",,2002991.09942204,514913.70626626
2002993.58703123,514904.281382265,"7",,2002993.58703123,514904.281382265
2002993.55167789,514909.463805395,"8",,2002993.55167789,514909.463805395
2002981.6377573,514911.57721101,"9",,2002981.6377573,514911.57721101
2002986.54733852,514917.340447122,"10",,2002986.54733852,514917.340447122
2002993.18878291,514919.124837303,"11",,2002993.18878291,514919.124837303
2002988.09404402,514907.997736153,"12",,2002988.09404402,514907.997736153
2002985.32911441,514915.123109994,"13",,2002985.32911441,514915.123109994
2002981.71337426,514909.386806272,"14",,2002981.71337426,514909.386806272
2002990.27038389,514906.262114807,"15",,2002990.27038389,514906.262114807
2002979.73183694,514913.573532495,"16",,2002979.73183694,514913.573532495
2002984.21006869,514905.438933586,"17",,2002984.21006869,514905.438933586
2002978.76263006,514909.530598571,"18",,2002978.76263006,514909.530598571
2002987.8450256,514912.025334204,"19",,2002987.8450256,514912.025334204
1923006.00244993,558372.641188013,"0",,1923006.00244993,558372.641188013
1923004.03580544,558377.430052544,"1",,1923004.03580544,558377.430052544
1923003.9723708,558371.214511262,"2",,1923003.9723708,558371.214511262
1923007.2037923,558366.99514205,"3",,1923007.2037923,558366.99514205
1922992.02769545,558393.805358531,"4",,1922992.02769545,558393.805358531
1923011.41007308,558362.255581312,"5",,1923011.41007308,558362.255581312
1923012.65649327,558360.407881963,"6",,1923012.65649327,558360.407881963
1923008.08558552,558370.656374891,"7",,1923008.08558552,558370.656374891
1922998.15218874,558374.347470104,"8",,1922998.15218874,558374.347470104
1923012.58155441,558364.475313101,"9",,1923012.58155441,558364.475313101
1922979.22983133,558391.751030435,"10",,1922979.22983133,558391.751030435
1923018.99444892,558358.789527933,"11",,1923018.99444892,558358.789527933
1923019.56071651,558367.075162123,"12",,1923019.56071651,558367.075162123
1923019.45495296,558362.545046758,"13",,1923019.45495296,558362.545046758
