X,Y,X,Y,id,xcoord,ycoord
-117.600734822253,33.3967952059541,2037151.985365269938484,488625.048324092989787,"58",2037151.985365269938484,488625.048324092989787
-117.602764376981,33.3994876315606,2036961.954089320031926,488922.978063235001173,"59",2036961.954089320031926,488922.978063235001173
-117.603775313914,33.4009951621391,2036867.229763850104064,489089.841116112016607,"60",2036867.229763850104064,489089.841116112016607
-117.606477941705,33.4043429719914,2036614.307653590105474,489460.234381345973816,"61",2036614.307653590105474,489460.234381345973816
-117.601363400143,33.3974716348678,2037093.198338950052857,488699.854262007982470,"62",2037093.198338950052857,488699.854262007982470
-117.610708440935,33.4091478843541,2036218.628721959888935,489991.722488335974049,"63",2036218.628721959888935,489991.722488335974049
-117.610275367654,33.4084531192635,2036259.219306889921427,489914.806649529025890,"64",2036259.219306889921427,489914.806649529025890
-117.606482778867,33.4044835546481,2036613.796539319911972,489475.827807921974454,"65",2036613.796539319911972,489475.827807921974454
-117.616363814006,33.414782535,2035690.085095870075747,490614.764618307002820,"66",2035690.085095870075747,490614.764618307002820
-117.602308731503,33.3988113050852,2037004.647580679971725,488848.119023484992795,"67",2037004.647580679971725,488848.119023484992795
-117.619835880357,33.4188147952767,2035365.384825140004978,491060.845072951982729,"68",2035365.384825140004978,491060.845072951982729
-117.598364546743,33.3921295662946,2037374.608548420015723,488108.354733089974616,"69",2037374.608548420015723,488108.354733089974616
-117.605532855087,33.4033845274762,2036702.657753939973190,489354.256375613971613,"70",2036702.657753939973190,489354.256375613971613
-117.62064538851,33.41991553962,2035289.618529370054603,491182.668533111980651,"71",2035289.618529370054603,491182.668533111980651
-117.60115500588,33.3971933649824,2037112.711844159988686,488669.061957739002537,"72",2037112.711844159988686,488669.061957739002537
-117.618878793979,33.4174757675662,2035454.982128489995375,490912.640936066978611,"73",2035454.982128489995375,490912.640936066978611
-117.620742463769,33.4198586879076,2035280.611902100034058,491176.327772433985956,"74",2035280.611902100034058,491176.327772433985956
-117.600863805977,33.3965244007415,2037140.102665560087189,488594.959502750018146,"75",2037140.102665560087189,488594.959502750018146
-117.623361385513,33.4225292320707,2035035.876553629990667,491471.660914212989155,"76",2035035.876553629990667,491471.660914212989155
-117.616827431664,33.4153737035582,2035646.704465349903330,490680.179778421996161,"77",2035646.704465349903330,490680.179778421996161
-117.618761870241,33.4175386167154,2035465.832826320081949,490919.654180334997363,"78",2035465.832826320081949,490919.654180334997363
-117.598502637047,33.3921144624281,2037361.765171240083873,488106.627882040978875,"79",2037361.765171240083873,488106.627882040978875
-117.617675205346,33.4162484760218,2035567.467001419980079,490776.919950438023079,"80",2035567.467001419980079,490776.919950438023079
-117.600537540262,33.3962036087252,2037170.603346690069884,488559.493775399983861,"81",2037170.603346690069884,488559.493775399983861
-117.603317297828,33.4002261125712,2036910.182914280099794,489004.696526642015669,"82",2036910.182914280099794,489004.696526642015669
-117.621306448761,33.4207179410636,2035227.788067579967901,491271.448773208016064,"83",2035227.788067579967901,491271.448773208016064
-117.620993426853,33.420132997763,2035257.151314570102841,491206.669501829019282,"84",2035257.151314570102841,491206.669501829019282
-117.60192566259,33.3984588403547,2037040.446298150112852,488809.160266404971480,"85",2037040.446298150112852,488809.160266404971480
-117.616859411703,33.4155216389817,2035643.666809830116108,490696.579249911010265,"86",2035643.666809830116108,490696.579249911010265
-117.60752217144,33.4056678589571,2036516.576445549959317,489606.827550560003147,"87",2036516.576445549959317,489606.827550560003147
-117.600870004307,33.3970076060149,2037139.313058739993721,488648.560480354004540,"88",2037139.313058739993721,488648.560480354004540
-117.617109582207,33.4157659978513,2035620.290238509885967,490723.597850300022401,"89",2035620.290238509885967,490723.597850300022401
-117.623093393308,33.4224048391167,2035060.857492469949648,491457.955185376980808,"90",2035060.857492469949648,491457.955185376980808
-117.617717884905,33.4164401474129,2035563.415699119912460,490798.167387772002257,"91",2035563.415699119912460,490798.167387772002257
-117.618579470085,33.4172146953387,2035482.937425439944491,490883.785233774979133,"92",2035482.937425439944491,490883.785233774979133
-117.600411930974,33.3962358564848,2037182.277203670004383,488563.117563984007575,"93",2037182.277203670004383,488563.117563984007575
-117.610477515667,33.4089108465371,2036240.215173339936882,489965.510543702985160,"94",2036240.215173339936882,489965.510543702985160
-117.622504130847,33.4216368470851,2035115.991955680074170,491372.965901363000739,"95",2035115.991955680074170,491372.965901363000739
-117.601109900165,33.3970445931862,2037116.974423160078004,488652.574956136988476,"96",2037116.974423160078004,488652.574956136988476
-117.618892685566,33.4175611148786,2035453.653929719934240,490922.103803272999357,"97",2035453.653929719934240,490922.103803272999357
-117.599192695997,33.394065975363,2037296.688102470012382,488322.858399422024377,"98",2037296.688102470012382,488322.858399422024377
-117.602322946617,33.3988862319094,2037003.292005520081148,488856.425621852977201,"99",2037003.292005520081148,488856.425621852977201
-117.97246709242,33.6360752826515,2002554.698001249926165,515095.102265222987626,"0",2002554.698001249926165,515095.102265222987626
-117.995552881897,33.6502584710108,2000412.565485290018842,516668.072387820982840,"1",2000412.565485290018842,516668.072387820982840
-117.971054133055,33.6352274897396,2002685.829448249889538,515001.095117688993923,"2",2002685.829448249889538,515001.095117688993923
-117.989324246707,33.6462097446411,2000990.452548549976200,516218.999655038991477,"3",2000990.452548549976200,516218.999655038991477
-117.999997935136,33.652773309693,2000000.191554609918967,516947.028562869993038,"4",2000000.191554609918967,516947.028562869993038
-118.000403298128,33.6533116889138,1999962.586816649883986,517006.749797760974616,"5",1999962.586816649883986,517006.749797760974616
-117.979991393792,33.6405468893267,2001856.441347690066323,515590.963370962999761,"6",2001856.441347690066323,515590.963370962999761
-117.978432060022,33.6397605782821,2002001.138388959923759,515503.769439826020971,"7",2002001.138388959923759,515503.769439826020971
-117.974761659629,33.6372906692294,2002341.757971340091899,515229.866768533014692,"8",2002341.757971340091899,515229.866768533014692
-117.963956766056,33.6314961300818,2003344.528417160036042,514587.395554821006954,"9",2003344.528417160036042,514587.395554821006954
-117.995962829498,33.6503837197267,2000374.533503979910165,516681.964339078986086,"10",2000374.533503979910165,516681.964339078986086
-117.977625076662,33.6393198903259,2002076.023614440113306,515454.901200535008684,"11",2002076.023614440113306,515454.901200535008684
-117.997421243029,33.6516476389764,2000239.231006599962711,516822.163569015974645,"12",2000239.231006599962711,516822.163569015974645
-117.964906396571,33.6323711119847,2003256.376296709990129,514684.424435693013947,"13",2003256.376296709990129,514684.424435693013947
-117.964274176447,33.6319408002022,2003315.057700759964064,514636.711444197979290,"14",2003315.057700759964064,514636.711444197979290
-117.98627888134,33.6443623524677,2001273.017013109987602,516014.106740262010135,"15",2001273.017013109987602,516014.106740262010135
-118.00196948968,33.6540832575872,1999817.295948110055178,517092.339828815020155,"16",1999817.295948110055178,517092.339828815020155
-117.966255089526,33.6329740053946,2003131.207061049994081,514751.259382268995978,"17",2003131.207061049994081,514751.259382268995978
-117.974998858822,33.6378615593144,2002319.733519020024687,515293.188948736002203,"18",2002319.733519020024687,515293.188948736002203
-117.974483986346,33.6373579828844,2002367.520195009885356,515237.340240793011617,"19",2002367.520195009885356,515237.340240793011617
-117.980205427663,33.6405142430784,2001836.583540010033175,515587.338058748980984,"20",2001836.583540010033175,515587.338058748980984
-117.965903745234,33.6327849482798,2003163.815585599979386,514730.298644758993760,"21",2003163.815585599979386,514730.298644758993760
-117.994981829747,33.6497706445494,2000465.545508689945564,516613.961395162972622,"22",2000465.545508689945564,516613.961395162972622
-117.975141936464,33.6375712683499,2002306.466008610092103,515260.984268541971687,"23",2002306.466008610092103,515260.984268541971687
-117.980653979347,33.6409654572533,2001794.956304909894243,515637.382203278015368,"24",2001794.956304909894243,515637.382203278015368
-117.972775674896,33.6364142105082,2002526.055353380041197,515132.691055185976438,"25",2002526.055353380041197,515132.691055185976438
-117.98021196446,33.6406100052801,2001835.974950559902936,515597.960640954028349,"26",2001835.974950559902936,515597.960640954028349
-117.999219730499,33.6522907468174,2000072.384963880060241,516893.499257238989230,"27",2000072.384963880060241,516893.499257238989230
-117.997345291359,33.6516147751106,2000246.277131139999256,516818.518239067983814,"28",2000246.277131139999256,516818.518239067983814
-117.986666052615,33.6444583987138,2001237.094649800099432,516024.756109166017268,"29",2001237.094649800099432,516024.756109166017268
-117.992498787925,33.648284817628,2000695.914474080083892,516449.156290470971726,"30",2000695.914474080083892,516449.156290470971726
-117.966550023736,33.6327981157688,2003103.846462629968300,514731.739139668003190,"31",2003103.846462629968300,514731.739139668003190
-117.994619523804,33.6498174418202,2000499.157064649974927,516619.154249455023091,"32",2000499.157064649974927,516619.154249455023091
-118.003022148563,33.6549344155318,1999719.646565089933574,517186.759209265001118,"33",1999719.646565089933574,517186.759209265001118
-117.980864256137,33.6411153335882,2001775.443306159926578,515654.003937094006687,"34",2001775.443306159926578,515654.003937094006687
-117.992926943201,33.6486914392322,2000656.189792470075190,516494.259038123011123,"35",2000656.189792470075190,516494.259038123011123
-117.979631929822,33.6404590409676,2001889.795159129891545,515581.225233882025350,"36",2001889.795159129891545,515581.225233882025350
-117.977478183406,33.6390942935763,2002089.658491180045530,515429.879260975983925,"37",2002089.658491180045530,515429.879260975983925
-117.970761631183,33.6355205625601,2002712.960658119991422,515033.612959070014767,"38",2002712.960658119991422,515033.612959070014767
-117.971529829368,33.6354819977755,2002641.682537849992514,515029.314582768012770,"39",2002641.682537849992514,515029.314582768012770
-117.980059609045,33.6407901918922,2001850.106836460065097,515617.951159677992109,"40",2001850.106836460065097,515617.951159677992109
-117.966303111544,33.6328554944458,2003126.755481279920787,514738.111697654007003,"41",2003126.755481279920787,514738.111697654007003
-117.980320244303,33.6407782167445,2001825.924869220005348,515616.618015642976388,"42",2001825.924869220005348,515616.618015642976388
-117.998533089196,33.6519826160129,2000136.084615089930594,516859.319727675989270,"43",2000136.084615089930594,516859.319727675989270
-117.963259424349,33.6313101830509,2003409.243775429902598,514566.792233348009177,"44",2003409.243775429902598,514566.792233348009177
-117.969097818677,33.6342436554223,2002867.385516260052100,514892.014357912004925,"45",2002867.385516260052100,514892.014357912004925
-117.991828031425,33.6476832195999,2000758.148396959993988,516382.427209304005373,"46",2000758.148396959993988,516382.427209304005373
-118.003215626313,33.6547616511386,1999701.697743699885905,517167.595418077020440,"47",1999701.697743699885905,517167.595418077020440
-118.000369456432,33.6529172531645,1999965.726084199966863,516962.995942239998840,"48",1999965.726084199966863,516962.995942239998840
-117.982045649537,33.6415059724434,2001665.824097790056840,515697.316463428025600,"49",2001665.824097790056840,515697.316463428025600
-117.98659221716,33.6447552015868,2001243.940551110077649,516057.680722507997416,"50",2001243.940551110077649,516057.680722507997416
-117.980765440434,33.6410677105222,2001784.612587569979951,515648.722959937003907,"51",2001784.612587569979951,515648.722959937003907
-117.972876852521,33.6362785268013,2002516.671476739924401,515117.637395454978105,"52",2002516.671476739924401,515117.637395454978105
-117.964856650993,33.6321278020828,2003261.001682979986072,514657.436149796005338,"53",2003261.001682979986072,514657.436149796005338
-117.993917193988,33.6491247985072,2000564.318194099934772,516542.324600237014238,"54",2000564.318194099934772,516542.324600237014238
-117.963710695079,33.6313088150274,2003367.369367650011554,514566.625269291980658,"55",2003367.369367650011554,514566.625269291980658
-117.973617470872,33.6367686288748,2002447.937563499901444,515171.985145158017986,"56",2002447.937563499901444,515171.985145158017986
-117.973246676579,33.6364486707309,2002482.351643909933046,515136.501924400974531,"57",2002482.351643909933046,515136.501924400974531
-117.974102308596,33.6369704644599,2002402.945491930004209,515194.362661309016403,"58",2002402.945491930004209,515194.362661309016403
-117.997523866781,33.6512016284695,2000229.711830999935046,516772.688403747975826,"59",2000229.711830999935046,516772.688403747975826
-117.990199095312,33.6469759649096,2000909.279400500003248,516303.986519951024093,"60",2000909.279400500003248,516303.986519951024093
-117.979698067425,33.6401993378189,2001883.664582889992744,515552.415661853970960,"61",2001883.664582889992744,515552.415661853970960
-117.991041736404,33.6475079435949,2000831.098074019886553,516362.990446155017707,"62",2000831.098074019886553,516362.990446155017707
-117.972192644671,33.6362425249927,2002580.158072599908337,515113.661133692017756,"63",2002580.158072599908337,515113.661133692017756
-117.989435905658,33.6463278509636,2000980.091912820003927,516232.099836308974773,"64",2000980.091912820003927,516232.099836308974773
-117.993145277871,33.6490238519978,2000635.931681769900024,516531.131438923999667,"65",2000635.931681769900024,516531.131438923999667
-117.968049487823,33.6335880976919,2002964.682301719905809,514819.325034782988951,"66",2002964.682301719905809,514819.325034782988951
-117.991959269531,33.6481923163328,2000745.968360339989886,516438.899197358987294,"67",2000745.968360339989886,516438.899197358987294
-117.970947234297,33.6356099036093,2002695.736110290046781,515043.518390427983832,"68",2002695.736110290046781,515043.518390427983832
-117.969486421675,33.634669217032,2002831.313065469963476,514939.210054085997399,"69",2002831.313065469963476,514939.210054085997399
-118.001790585332,33.6541354669588,1999833.892507500015199,517098.130982004979160,"70",1999833.892507500015199,517098.130982004979160
-117.964443571999,33.6317104571981,2003299.348249089904130,514611.154363265028223,"71",2003299.348249089904130,514611.154363265028223
-117.990061071008,33.6466947544329,2000922.087696280097589,516272.793717839987949,"72",2000922.087696280097589,516272.793717839987949
-117.990853633009,33.6473747024844,2000848.550609879894182,516348.211876047018450,"73",2000848.550609879894182,516348.211876047018450
-117.982291341442,33.6418602348164,2001643.021613530116156,515736.609999431006145,"74",2001643.021613530116156,515736.609999431006145
-117.997414923546,33.6513795619483,2000239.818029179936275,516792.426412664994132,"75",2000239.818029179936275,516792.426412664994132
-117.963509532471,33.6314761137323,2003386.028977969894186,514585.190152721013874,"76",2003386.028977969894186,514585.190152721013874
-117.970914554162,33.6352926569629,2002698.778604110004380,515008.327727114025038,"77",2002698.778604110004380,515008.327727114025038
-117.989515020991,33.6466240784616,2000972.748499789973721,516264.958934384980239,"78",2000972.748499789973721,516264.958934384980239
-117.971266096824,33.6353910091504,2002666.156566810095683,515019.228358573978767,"79",2002666.156566810095683,515019.228358573978767
-117.964501925311,33.631854547509,2003293.927890320075676,514627.136111307016108,"80",2003293.927890320075676,514627.136111307016108
-117.988576787768,33.6458665366032,2001059.803045710083097,516180.935960375994910,"81",2001059.803045710083097,516180.935960375994910
-117.975678989492,33.6380357983081,2002256.622847730061039,515312.501443414017558,"82",2002256.622847730061039,515312.501443414017558
-117.991429178285,33.6475324250219,2000795.153130989987403,516365.702982477028854,"83",2000795.153130989987403,516365.702982477028854
-117.967173118536,33.6335432651901,2003046.002072149887681,514814.378055314009544,"84",2003046.002072149887681,514814.378055314009544
-117.989408505356,33.6464019060726,2000982.633131100097671,516240.314874782983679,"85",2000982.633131100097671,516240.314874782983679
-117.963330004786,33.6313286485612,2003402.693704939913005,514568.838185561995488,"86",2003402.693704939913005,514568.838185561995488
-117.999342086255,33.6523838936284,2000061.034052789909765,516903.831737238971982,"87",2000061.034052789909765,516903.831737238971982
-117.97215111905,33.636314160106,2002584.008904180023819,515121.608540094981436,"88",2002584.008904180023819,515121.608540094981436
-117.981656682895,33.641680937159,2001701.909302240004763,515716.731447602971457,"89",2001701.909302240004763,515716.731447602971457
-117.987036966296,33.6450487811013,2001202.673639249987900,516090.241450091009028,"90",2001202.673639249987900,516090.241450091009028
-117.99781645256,33.6517710068717,2000202.567163669969887,516835.847618420026265,"91",2000202.567163669969887,516835.847618420026265
-117.978893691238,33.64006859786,2001958.299681340111420,515537.928321889019571,"92",2001958.299681340111420,515537.928321889019571
-118.003262042283,33.654962672244,1999697.392622350016609,517189.894355532014742,"93",1999697.392622350016609,517189.894355532014742
-117.989258007471,33.6462234267584,2000996.597790650092065,516220.518037086003460,"94",2000996.597790650092065,516220.518037086003460
-117.994540858345,33.6498498120269,2000506.454814679920673,516622.745396948012058,"95",2000506.454814679920673,516622.745396948012058
-117.995358194677,33.6499559159842,2000430.628446029964834,516634.511459512985311,"96",2000430.628446029964834,516634.511459512985311
-117.969596386438,33.6343405726137,2002821.120613190112635,514902.751083926996216,"97",2002821.120613190112635,514902.751083926996216
-117.967713705271,33.6335162909155,2002995.842061979928985,514811.369604912004434,"98",2002995.842061979928985,514811.369604912004434
-117.972013559008,33.6360191013883,2002596.781774689909071,515088.881811700994149,"99",2002596.781774689909071,515088.881811700994149
-118.078154782192,33.7221615458962,1992755.671756430063397,524646.878338100039400,"0",1992755.671756430063397,524646.878338100039400
-118.067153836561,33.7117960986716,1993774.603805799968541,523496.338192934985273,"1",1993774.603805799968541,523496.338192934985273
-118.068429016314,33.7129595507004,1993656.478046979987994,523625.475704486016184,"2",1993656.478046979987994,523625.475704486016184
-118.069422142083,33.7138538355929,1993564.481607380090281,523724.738806463021319,"3",1993564.481607380090281,523724.738806463021319
-118.074311169914,33.7185398797429,1993111.647051759995520,524244.869498746993486,"4",1993111.647051759995520,524244.869498746993486
-118.079468207369,33.7230719863624,1992634.007531980052590,524747.965701506007463,"5",1992634.007531980052590,524747.965701506007463
-118.068491007438,33.713431715706,1993650.767021049978212,523677.855273554974701,"6",1993650.767021049978212,523677.855273554974701
-118.068961918108,33.7138183708498,1993607.142233039950952,523720.775455903029069,"7",1993607.142233039950952,523720.775455903029069
-118.071751552428,33.7160567246634,1993348.716854640049860,523969.249355202016886,"8",1993348.716854640049860,523969.249355202016886
-118.071967458827,33.7158134447746,1993328.683271490037441,523942.277466105995700,"9",1993328.683271490037441,523942.277466105995700
-118.076375349709,33.7201929925687,1992920.445078569930047,524428.386913139023818,"10",1992920.445078569930047,524428.386913139023818
-118.078352431005,33.7222702195622,1992737.360679979901761,524658.947383168037049,"11",1992737.360679979901761,524658.947383168037049
-118.076967857216,33.7209177802213,1992865.584619319997728,524508.826937346952036,"12",1992865.584619319997728,524508.826937346952036
-118.070927936158,33.7154239399275,1993425.015555399935693,523899.002542173024267,"13",1993425.015555399935693,523899.002542173024267
-118.068629206905,33.7132922659529,1993637.945135720074177,523662.395326339988969,"14",1993637.945135720074177,523662.395326339988969
-118.075466304757,33.7193968294719,1993004.641986839938909,524340.007701016962528,"15",1993004.641986839938909,524340.007701016962528
-118.074802904869,33.7191697837608,1993066.117163670016453,524314.776352389017120,"16",1993066.117163670016453,524314.776352389017120
-118.070695221338,33.7152609806791,1993446.575386580079794,523880.910836843017023,"17",1993446.575386580079794,523880.910836843017023
-118.076473982411,33.7203737254257,1992911.317649720003828,524448.441922039957717,"18",1992911.317649720003828,524448.441922039957717
-118.079331338083,33.7227328954586,1992646.664402330061421,524710.341539182001725,"19",1992646.664402330061421,524710.341539182001725
-118.068422780115,33.7131924384749,1993657.073741469997913,523651.308758641011082,"20",1993657.073741469997913,523651.308758641011082
-118.070007826298,33.7147487789534,1993510.257106899982318,523824.049462441995274,"21",1993510.257106899982318,523824.049462441995274
-118.067884416546,33.7127019710169,1993706.944352070102468,523596.869033837981988,"22",1993706.944352070102468,523596.869033837981988
-118.074857343981,33.718705778663,1993061.032579780090600,524263.309651344025042,"23",1993061.032579780090600,524263.309651344025042
-118.067777553515,33.7125604775301,1993716.840238269884139,523581.166956990025938,"24",1993716.840238269884139,523581.166956990025938
-118.068032509193,33.7125453078754,1993693.204032470006496,523579.500205593998544,"25",1993693.204032470006496,523579.500205593998544
-118.073705559433,33.7178908567388,1993167.731958810007200,524172.834312346007209,"26",1993167.731958810007200,524172.834312346007209
-118.071427710934,33.7157044378642,1993378.708799980115145,523930.150017077976372,"27",1993378.708799980115145,523930.150017077976372
-118.073437632198,33.7174928621748,1993192.535691669909284,524128.667984600004274,"28",1993192.535691669909284,524128.667984600004274
-118.076157093527,33.7204060473653,1992940.694071349920705,524452.004979145014659,"29",1992940.694071349920705,524452.004979145014659
-118.073667456073,33.7173407583779,1993171.219295759918168,524111.811229113023728,"30",1993171.219295759918168,524111.811229113023728
-118.075164488292,33.7195033868798,1993032.627733200090006,524351.806776958052069,"31",1993032.627733200090006,524351.806776958052069
-118.072756711273,33.7166322768642,1993255.586059289984405,524033.160345566982869,"32",1993255.586059289984405,524033.160345566982869
-118.07175579918,33.7157126236164,1993348.295937519986182,523931.079695932974573,"33",1993348.295937519986182,523931.079695932974573
-118.071610324226,33.7155257999849,1993361.766580849885941,523910.346378058020491,"34",1993361.766580849885941,523910.346378058020491
-118.067882890082,33.7123323131343,1993707.058166899951175,523555.864044655987527,"35",1993707.058166899951175,523555.864044655987527
-118.078519449866,33.7222100914353,1992721.874169660033658,524652.289664917043410,"36",1992721.874169660033658,524652.289664917043410
-118.072023908103,33.7160136524409,1993323.466389910085127,523964.489558700006455,"37",1993323.466389910085127,523964.489558700006455
-118.069493178958,33.7141016890571,1993557.915410180110484,523752.236893641995266,"38",1993557.915410180110484,523752.236893641995266
-118.07038434672,33.7145883555427,1993475.341115219984204,523806.278619271994103,"39",1993475.341115219984204,523806.278619271994103
-118.074306292062,33.717996169837,1993112.054624279960990,524184.557325709029101,"40",1993112.054624279960990,524184.557325709029101
-118.070414712227,33.7147207452784,1993472.536507850047201,523820.966129582026042,"41",1993472.536507850047201,523820.966129582026042
-118.070575773809,33.7146620126494,1993457.601482290076092,523814.461591887986287,"42",1993457.601482290076092,523814.461591887986287
-118.076831395211,33.7205770281197,1992878.204857599921525,524471.018835694994777,"43",1992878.204857599921525,524471.018835694994777
-118.07001143644,33.7145525959173,1993509.907288329908624,523802.287784845975693,"44",1993509.907288329908624,523802.287784845975693
-118.070710804322,33.7149625505973,1993445.107561500044540,523847.808030935004354,"45",1993445.107561500044540,523847.808030935004354
-118.068787623283,33.713404403829,1993623.268158280057833,523674.844436788000166,"46",1993623.268158280057833,523674.844436788000166
-118.07409122312,33.7180799919451,1993131.997647709911689,524193.840703065972775,"47",1993131.997647709911689,524193.840703065972775
-118.069185265386,33.7137575606617,1993586.433015940012410,523714.044217455026228,"48",1993586.433015940012410,523714.044217455026228
-118.073255628262,33.717429780103,1993209.401847830042243,524121.658199168974534,"49",1993209.401847830042243,524121.658199168974534
-118.070287694369,33.7145146099473,1993484.295107600046322,523798.092003936006222,"50",1993484.295107600046322,523798.092003936006222
-118.073079082991,33.7168196198407,1993225.717905170051381,524053.963330089987721,"51",1993225.717905170051381,524053.963330089987721
-118.075068298488,33.7194362856655,1993041.538486579898745,524344.356812073034234,"52",1993041.538486579898745,524344.356812073034234
-118.073526283088,33.7173397708443,1993184.305580219952390,524111.692103805020452,"53",1993184.305580219952390,524111.692103805020452
-118.072893266916,33.716545768932,1993242.920644500060007,524023.573491736024152,"54",1993242.920644500060007,524023.573491736024152
-118.072880295783,33.7166558995422,1993244.131903409957886,524035.789026544021908,"55",1993244.131903409957886,524035.789026544021908
-118.079522815179,33.7231238386532,1992628.950427690055221,524753.721493570948951,"56",1992628.950427690055221,524753.721493570948951
-118.067666561304,33.7127054713127,1993727.140337700024247,523597.243692370015197,"57",1993727.140337700024247,523597.243692370015197
-118.067391606669,33.712145627338,1993752.587680859956890,523535.124976369028445,"58",1993752.587680859956890,523535.124976369028445
-118.076124562861,33.7200916120927,1992943.683053300017491,524417.123500391026028,"59",1992943.683053300017491,524417.123500391026028
-118.072469972991,33.7161647311068,1993282.128776479978114,523981.277912830002606,"60",1993282.128776479978114,523981.277912830002606
-118.06856570771,33.7136774529109,1993643.860773839987814,523705.118783899000846,"61",1993643.860773839987814,523705.118783899000846
-118.078448114096,33.7223228917979,1992728.496189760044217,524664.797044039005414,"62",1992728.496189760044217,524664.797044039005414
-118.074744071408,33.7189706579611,1993071.554327179910615,524292.683969518053345,"63",1993071.554327179910615,524292.683969518053345
-118.075599700171,33.7194111393808,1992992.278079420095310,524341.604340606019832,"64",1992992.278079420095310,524341.604340606019832
-118.074130296244,33.7176748969294,1993128.342564020073041,524148.907597172015812,"65",1993128.342564020073041,524148.907597172015812
-118.0779326554,33.721850331207,1992776.234378060093150,524612.340414784033783,"66",1992776.234378060093150,524612.340414784033783
-118.071204082844,33.7154090328813,1993399.415727690095082,523897.367053324007429,"67",1993399.415727690095082,523897.367053324007429
-118.077438981362,33.7214856491307,1992821.963039960013703,524571.852162432041951,"68",1992821.963039960013703,524571.852162432041951
-118.071434343685,33.7155845389026,1993378.084497540025041,523916.850475948012900,"69",1993378.084497540025041,523916.850475948012900
-118.067358249155,33.7120650227939,1993755.674034429946914,523526.181714674981777,"70",1993755.674034429946914,523526.181714674981777
-118.071781464346,33.7156529214815,1993345.912068699952215,523924.458842871012166,"71",1993345.912068699952215,523924.458842871012166
-118.075562680503,33.7198548872113,1992995.746623930055648,524390.825145144946873,"72",1992995.746623930055648,524390.825145144946873
-118.072168770906,33.716446805729,1993310.072274179896340,524012.547385552024934,"73",1993310.072274179896340,524012.547385552024934
-118.075045424341,33.7187191908074,1993043.599419140024111,524264.810413561004680,"74",1993043.599419140024111,524264.810413561004680
-118.076175153619,33.7205053869656,1992939.028360289987177,524463.025638445047662,"75",1992939.028360289987177,524463.025638445047662
-118.069842173318,33.7146959537677,1993525.609105289913714,523818.179063476971351,"76",1993525.609105289913714,523818.179063476971351
-118.067542935182,33.7126186823371,1993738.594317970098928,523587.608778244000860,"77",1993738.594317970098928,523587.608778244000860
-118.073738598883,33.7176163271924,1993164.646968859946355,524142.383953438024037,"78",1993164.646968859946355,524142.383953438024037
-118.070058372682,33.7149014471325,1993505.583248609909788,523840.987683622981422,"79",1993505.583248609909788,523840.987683622981422
-118.075233065893,33.7189039818754,1993026.221168480115011,524285.321641027985606,"80",1993026.221168480115011,524285.321641027985606
-118.075310165864,33.7190352454855,1993019.085246189963073,524299.887604573043063,"81",1993019.085246189963073,524299.887604573043063
-118.074775973502,33.7185282635712,1993068.560638010036200,524243.612909796007443,"82",1993068.560638010036200,524243.612909796007443
-118.070663344859,33.7152148958676,1993449.526731820078567,523875.796729590976611,"83",1993449.526731820078567,523875.796729590976611
-118.074854950223,33.7184505540539,1993061.233387900050730,524234.998314029013272,"84",1993061.233387900050730,524234.998314029013272
-118.070660826657,33.7153309630267,1993449.769219180103391,523888.671495724003762,"85",1993449.769219180103391,523888.671495724003762
-118.072963390071,33.7170081283843,1993236.457579839974642,524074.866137238976080,"86",1993236.457579839974642,524074.866137238976080
-118.076511010452,33.7202475671005,1992907.874719629995525,524434.450236550997943,"87",1992907.874719629995525,524434.450236550997943
-118.067622573564,33.7125250067315,1993731.204643399920315,523577.222625270020217,"88",1993731.204643399920315,523577.222625270020217
-118.076020865352,33.72009754323,1992953.295722329989076,524417.774145890027285,"89",1992953.295722329989076,524417.774145890027285
-118.072062568529,33.7159795710402,1993319.879903079941869,523960.711595331027638,"90",1993319.879903079941869,523960.711595331027638
-118.068704192866,33.713443428,1993631.005260070087388,523679.167965368018486,"91",1993631.005260070087388,523679.167965368018486
-118.0712604803,33.7156522088996,1993394.206834990065545,523924.345435285998974,"92",1993394.206834990065545,523924.345435285998974
-118.071123279597,33.7153132709659,1993406.898632379947230,523886.739210969011765,"93",1993406.898632379947230,523886.739210969011765
-118.068470566114,33.7131902691886,1993652.643722190055996,523651.071143609005958,"94",1993652.643722190055996,523651.071143609005958
-118.071435871497,33.7154579563438,1993377.932891380041838,523902.809209891012870,"95",1993377.932891380041838,523902.809209891012870
-118.067144179984,33.7120688278549,1993775.519212909974158,523526.590519880992360,"96",1993775.519212909974158,523526.590519880992360
-118.073044446502,33.7168691906795,1993228.932632409967482,524059.459717373014428,"97",1993228.932632409967482,524059.459717373014428
-118.067564564867,33.7126363330868,1993736.590506270062178,523589.568063516984694,"98",1993736.590506270062178,523589.568063516984694
-118.06845654085,33.7131254158102,1993653.938992140116170,523643.876293730980251,"99",1993653.938992140116170,523643.876293730980251
-118.086327029686,33.7287973902351,1991998.801606070017442,525383.588266663020477,"0",1991998.801606070017442,525383.588266663020477
-118.088648895707,33.7301518608943,1991783.732617199886590,525534.022002871031873,"1",1991783.732617199886590,525534.022002871031873
-118.086218510167,33.7286131511303,1992008.842177249956876,525363.142667568055913,"2",1992008.842177249956876,525363.142667568055913
