X,Y,X,Y,id,OBJECTID,xcoord,ycoord
-118.444920271654,33.947316451113,1958870.099665770074353,549710.376032602041960,"17",,1958870.099665770074353,549710.376032602041960
-118.444882583124,33.9474885644639,1958873.668192789889872,549729.451861480018124,"18",,1958873.668192789889872,549729.451861480018124
-118.444801246617,33.9471107782981,1958881.001707019982859,549687.513584799016826,"19",,1958881.001707019982859,549687.513584799016826
-118.445018716935,33.9461808580467,1958860.441438290057704,549584.453447951003909,"0",,1958860.441438290057704,549584.453447951003909
-118.4448673311,33.9460114082169,1958874.352956480113789,549565.595692003029399,"1",,1958874.352956480113789,549565.595692003029399
-118.444833578123,33.945989409988,1958877.462422759970650,549563.141783096012659,"2",,1958877.462422759970650,549563.141783096012659
-118.445084944757,33.9461569337845,1958854.307325759902596,549581.826815580017865,"3",,1958854.307325759902596,549581.826815580017865
-118.444958177172,33.9462392311851,1958866.066635960014537,549590.903569177025929,"4",,1958866.066635960014537,549590.903569177025929
-118.444996042456,33.9462445004749,1958862.568809400079772,549591.503548288950697,"5",,1958862.568809400079772,549591.503548288950697
-118.444828078196,33.9459446444873,1958877.948884439887479,549558.174029474030249,"6",,1958877.948884439887479,549558.174029474030249
-118.444951544569,33.9459544890906,1958866.539966299897060,549559.316535857040435,"7",,1958866.539966299897060,549559.316535857040435
-118.445008070511,33.9462181621096,1958861.443955030059442,549588.586952349985950,"8",,1958861.443955030059442,549588.586952349985950
-118.444880349647,33.9459861068063,1958873.137046569958329,549562.794521503965370,"9",,1958873.137046569958329,549562.794521503965370
-118.4449299998,33.9459260099366,1958868.517672270070761,549556.148739102995023,"10",,1958868.517672270070761,549556.148739102995023
-118.444939146276,33.9461850630025,1958867.799329299945384,549584.887308564968407,"11",,1958867.799329299945384,549584.887308564968407
-118.444970893272,33.9460563535796,1958864.801310289883986,549570.623522810987197,"12",,1958864.801310289883986,549570.623522810987197
-118.444778719814,33.9459540233605,1958882.516384680056944,549559.194166328990832,"13",,1958882.516384680056944,549559.194166328990832
-118.444887797562,33.9458790143287,1958872.395953610073775,549550.918598016025499,"14",,1958872.395953610073775,549550.918598016025499
-118.445094063036,33.9461895244865,1958853.480403509922326,549585.445591829949990,"15",,1958853.480403509922326,549585.445591829949990
-118.444917259839,33.9460774213474,1958869.769748149905354,549572.938465876039118,"16",,1958869.769748149905354,549572.938465876039118
-118.444966517908,33.9461563183986,1958865.254872930003330,549581.710084844962694,"17",,1958865.254872930003330,549581.710084844962694
-118.444770611507,33.9459108891702,1958883.244779659900814,549554.406295094988309,"18",,1958883.244779659900814,549554.406295094988309
-118.444946134068,33.9460114901407,1958867.068123939912766,549565.637023654999211,"19",,1958867.068123939912766,549565.637023654999211
-118.444923062841,33.9460198966555,1958869.205051230033860,549566.560054888017476,"0",,1958869.205051230033860,549566.560054888017476
-118.444924858171,33.9459314723801,1958868.995668230112642,549556.752543332055211,"1",,1958868.995668230112642,549556.752543332055211
-118.444984529111,33.9460311743353,1958863.528393189888448,549567.836157202022150,"2",,1958863.528393189888448,549567.836157202022150
-118.44500026748,33.9460522205756,1958862.083808729890734,549570.177100884029642,"3",,1958862.083808729890734,549570.177100884029642
-118.444912615228,33.9460602619909,1958870.190690020099282,549571.033205793006346,"4",,1958870.190690020099282,549571.033205793006346
-118.444972017772,33.9460986817378,1958864.718141729943454,549575.319130233023316,"5",,1958864.718141729943454,549575.319130233023316
-118.444975554288,33.9459972830368,1958864.341420629993081,549564.073175039025955,"6",,1958864.341420629993081,549564.073175039025955
-118.445017155114,33.9461525770289,1958860.571930639911443,549581.315806151018478,"7",,1958860.571930639911443,549581.315806151018478
-118.444954967624,33.9461231998375,1958866.306365229887888,549578.031762928003445,"8",,1958866.306365229887888,549578.031762928003445
-118.444821032554,33.9460205747753,1958878.637485380051658,549566.593528350000270,"9",,1958878.637485380051658,549566.593528350000270
-118.444851664789,33.9459490058829,1958875.770581359975040,549558.667456277995370,"10",,1958875.770581359975040,549558.667456277995370
-118.444897638428,33.9459782828993,1958871.534958380041644,549561.933747694944032,"11",,1958871.534958380041644,549561.933747694944032
-118.444979618852,33.9460757357247,1958864.004199509974569,549572.777010635007173,"12",,1958864.004199509974569,549572.777010635007173
-118.444753227961,33.9459513581402,1958884.871650710003451,549558.888105869991705,"13",,1958884.871650710003451,549558.888105869991705
-118.444788354109,33.9459332085132,1958881.615533299976960,549556.889271404943429,"14",,1958881.615533299976960,549556.889271404943429
-118.444834361233,33.9459125415635,1958877.352295029908419,549554.615661700954661,"15",,1958877.352295029908419,549554.615661700954661
-118.444937680358,33.9461734795451,1958867.929156980011612,549583.601842080010101,"16",,1958867.929156980011612,549583.601842080010101
-118.444886587499,33.9460144379656,1958872.574302599998191,549565.939638223964721,"17",,1958872.574302599998191,549565.939638223964721
-118.444892153449,33.9459958709427,1958872.050647649914026,549563.882414059946314,"18",,1958872.050647649914026,549563.882414059946314
-118.445030850755,33.9461116571417,1958859.285755079938099,549576.782473384984769,"19",,1958859.285755079938099,549576.782473384984769
-118.444978023682,33.9460107261339,1958864.119740820024163,549565.565328235970810,"0",,1958864.119740820024163,549565.565328235970810
-118.445218216167,33.9464619729907,1958842.137055499944836,549615.717102783964947,"1",,1958842.137055499944836,549615.717102783964947
-118.445150924857,33.9463181028585,1958848.287035010056570,549599.731110231019557,"2",,1958848.287035010056570,549599.731110231019557
-118.444850445768,33.9458850709461,1958875.851886769989505,549551.575131212011911,"3",,1958875.851886769989505,549551.575131212011911
-118.444993507262,33.9461488283576,1958862.756191469961777,549580.890315658994950,"4",,1958862.756191469961777,549580.890315658994950
-118.445153006358,33.94648937027,1958848.178746470017359,549618.729379727970809,"5",,1958848.178746470017359,549618.729379727970809
-118.444967794446,33.9461502065573,1958865.133863529888913,549581.032666236045770,"6",,1958865.133863529888913,549581.032666236045770
-118.445071427904,33.9462128046009,1958855.584318399894983,549588.018615990993567,"7",,1958855.584318399894983,549588.018615990993567
-118.445191542673,33.9464291624179,1958844.586731209885329,549612.066749067977071,"8",,1958844.586731209885329,549612.066749067977071
-118.445257531692,33.9464695823352,1958838.506324050016701,549616.577249580994248,"9",,1958838.506324050016701,549616.577249580994248
-118.445069512115,33.9461276618115,1958855.719603809993714,549578.573576621944085,"10",,1958855.719603809993714,549578.573576621944085
-118.444947085889,33.9460801745596,1958867.013858549995348,549573.256064055953175,"11",,1958867.013858549995348,549573.256064055953175
-118.444805927304,33.9458058218549,1958879.928464219905436,549542.766406927024946,"12",,1958879.928464219905436,549542.766406927024946
-118.445207847165,33.9465511574008,1958843.139420150080696,549625.605418839026242,"13",,1958843.139420150080696,549625.605418839026242
-118.44501157247,33.9461066258596,1958861.065446669934317,549576.216500472975895,"14",,1958861.065446669934317,549576.216500472975895
-118.445267982196,33.9464975004467,1958837.553959510056302,549619.678277077036910,"15",,1958837.553959510056302,549619.678277077036910
-118.445186476612,33.9463845181376,1958845.033123899949715,549607.112617610953748,"16",,1958845.033123899949715,549607.112617610953748
-118.444950041509,33.9459506643184,1958866.677037480054423,549558.891667278017849,"17",,1958866.677037480054423,549558.891667278017849
-118.444924709281,33.9461368114519,1958869.110251160105690,549579.529215945978649,"18",,1958869.110251160105690,549579.529215945978649
-118.445176928897,33.9464801656917,1958845.962738600093871,549617.718178682029247,"19",,1958845.962738600093871,549617.718178682029247
-118.511407355102,34.0215579967014,1952765.761811780044809,557974.626936219050549,"0",,1952765.761811780044809,557974.626936219050549
-118.511357001783,34.0216904253493,1952770.487197430105880,557989.292476490023546,"1",,1952770.487197430105880,557989.292476490023546
-118.511534400067,34.0217431868931,1952754.132415429921821,557995.228240594966337,"2",,1952754.132415429921821,557995.228240594966337
-118.511356419562,34.0217694324331,1952770.585554670076817,557998.055796990985982,"3",,1952770.585554670076817,557998.055796990985982
-118.511196889146,34.0215715684206,1952785.208205400034785,557976.033452879986726,"4",,1952785.208205400034785,557976.033452879986726
-118.511382118882,34.0215893648553,1952768.110343029955402,557978.094484276021831,"5",,1952768.110343029955402,557978.094484276021831
-118.511250715166,34.021558928763,1952780.229677980067208,557974.656726007000543,"6",,1952780.229677980067208,557974.656726007000543
-118.511255142046,34.0216088068171,1952779.848949440056458,557980.191360483993776,"7",,1952779.848949440056458,557980.191360483993776
-118.511403776376,34.0217317399948,1952766.190395920071751,557993.897142905043438,"8",,1952766.190395920071751,557993.897142905043438
-118.511341671401,34.0214827435468,1952771.785926599986851,557966.248870274983346,"9",,1952771.785926599986851,557966.248870274983346
-118.511322251369,34.0215426435585,1952773.613370690029114,557972.883952553966083,"10",,1952773.613370690029114,557972.883952553966083
-118.511278280779,34.0216607660651,1952777.741161969956011,557985.965634942054749,"11",,1952777.741161969956011,557985.965634942054749
-118.511213320071,34.0215589861883,1952783.683539419900626,557974.645529274013825,"12",,1952783.683539419900626,557974.645529274013825
-118.511518887329,34.0216975133008,1952755.539394760038704,557990.154760255943984,"13",,1952755.539394760038704,557990.154760255943984
-118.511423244825,34.0216704421906,1952764.357689809985459,557987.107039481052198,"14",,1952764.357689809985459,557987.107039481052198
-118.511477938692,34.0217026425762,1952759.324319429928437,557990.704462085966952,"15",,1952759.324319429928437,557990.704462085966952
-118.511268993489,34.0215686287794,1952778.546955960104242,557975.741254362044856,"16",,1952778.546955960104242,557975.741254362044856
-118.511364039776,34.0214567109647,1952769.705280590103939,557963.371804035035893,"17",,1952769.705280590103939,557963.371804035035893
-118.511413632838,34.0215985225969,1952765.204868090106174,557979.125084409955889,"18",,1952765.204868090106174,557979.125084409955889
-118.51125759278,34.0215243522805,1952779.574950689915568,557970.824677261989564,"19",,1952779.574950689915568,557970.824677261989564
-118.511959866525,34.0210708553778,1952714.456375289941207,557920.852202682057396,"0",,1952714.456375289941207,557920.852202682057396
-118.51205995397,34.0211563621726,1952705.260514199966565,557930.383843414019793,"1",,1952705.260514199966565,557930.383843414019793
-118.511998396495,34.0211101471171,1952710.919907940085977,557925.228632363025099,"2",,1952710.919907940085977,557925.228632363025099
-118.511845407563,34.021151952209,1952725.073727759998292,557929.793756774044596,"3",,1952725.073727759998292,557929.793756774044596
-118.511873952544,34.0210093548199,1952722.356738599948585,557913.990048184990883,"4",,1952722.356738599948585,557913.990048184990883
-118.512064314935,34.0212487755433,1952704.909951919922605,557940.636536451056600,"5",,1952704.909951919922605,557940.636536451056600
-118.511968434444,34.0210950391086,1952713.678696559974924,557923.538731983979233,"6",,1952713.678696559974924,557923.538731983979233
-118.511991147586,34.0210917888065,1952711.579051889944822,557923.188888423028402,"7",,1952711.579051889944822,557923.188888423028402
-118.51187221567,34.0211165808695,1952722.577726189978421,557925.882918993942440,"8",,1952722.577726189978421,557925.882918993942440
-118.512024842617,34.0212464415252,1952708.554328870028257,557940.359071608050726,"9",,1952708.554328870028257,557940.359071608050726
-118.511795166244,34.0210030213031,1952729.629949860041961,557913.250470255967230,"10",,1952729.629949860041961,557913.250470255967230
-118.512018552694,34.0212903283113,1952709.160068389959633,557945.224105890956707,"11",,1952709.160068389959633,557945.224105890956707
-118.51209091688,34.0211555823551,1952702.400310629978776,557930.311913762008771,"12",,1952702.400310629978776,557930.311913762008771
-118.512004925476,34.0212617462513,1952710.402539700036868,557942.047326187021099,"13",,1952710.402539700036868,557942.047326187021099
-118.511900079572,34.0211777048247,1952720.038717739982530,557932.675993392011151,"14",,1952720.038717739982530,557932.675993392011151
-118.511831745423,34.0211152572874,1952726.314849769929424,557925.717070956015959,"15",,1952726.314849769929424,557925.717070956015959
-118.512131416385,34.0212078573942,1952698.689282020088285,557936.129403525032103,"16",,1952698.689282020088285,557936.129403525032103
-118.51207169544,34.0212808235853,1952704.246392179979011,557944.194829983985983,"17",,1952704.246392179979011,557944.194829983985983
-118.512099352359,34.0212597466808,1952701.680066630011424,557941.869959171977825,"18",,1952701.680066630011424,557941.869959171977825
-118.51198404424,34.0211488263281,1952712.267349429894239,557929.512241219053976,"19",,1952712.267349429894239,557929.512241219053976
-118.511982151471,34.021631582849,1952712.714917009929195,557983.059487586026080,"0",,1952712.714917009929195,557983.059487586026080
-118.511407938956,34.0208304580663,1952765.297300129896030,557893.927441135980189,"1",,1952765.297300129896030,557893.927441135980189
-118.511716190917,34.0209423293472,1952736.889925359981135,557906.481282633962110,"2",,1952736.889925359981135,557906.481282633962110
-118.511234015879,34.0208872880283,1952781.393120419932529,557900.149397426983342,"3",,1952781.393120419932529,557900.149397426983342
-118.51171683846,34.0209876665205,1952736.855719029903412,557911.510460142977536,"4",,1952736.855719029903412,557911.510460142977536
-118.511544074676,34.0209324370345,1952752.781197190051898,557905.303095579030924,"5",,1952752.781197190051898,557905.303095579030924
-118.51221354899,34.0212814760734,1952691.145055700093508,557944.333960029995069,"6",,1952691.145055700093508,557944.333960029995069
-118.511355931553,34.020811124061,1952770.089860730106011,557891.758443754981272,"7",,1952770.089860730106011,557891.758443754981272
-118.511803327263,34.0214635553787,1952729.136292750015855,557964.337496223044582,"8",,1952729.136292750015855,557964.337496223044582
-118.511630825598,34.0213667460424,1952745.013989459956065,557953.518137244973332,"9",,1952745.013989459956065,557953.518137244973332
-118.511280808746,34.0209014935645,1952777.079288909910247,557901.747081000008620,"10",,1952777.079288909910247,557901.747081000008620
-118.5122825194,34.0216099858821,1952684.960606130072847,557980.805264035006985,"11",,1952684.960606130072847,557980.805264035006985
-118.511734716979,34.0211290948613,1952735.284305290086195,557927.206328387022950,"12",,1952735.284305290086195,557927.206328387022950
-118.512198581139,34.0213664545221,1952692.575529860099778,557953.752862800029106,"13",,1952692.575529860099778,557953.752862800029106
-118.511393050365,34.0210645563971,1952766.804539140081033,557919.887013041996397,"14",,1952766.804539140081033,557919.887013041996397
-118.511107252703,34.0209447561927,1952793.133535729954019,557906.464319271035492,"15",,1952793.133535729954019,557906.464319271035492
-118.511559379892,34.0210717863006,1952751.446254509966820,557920.767137223971076,"16",,1952751.446254509966820,557920.767137223971076
-118.512440580316,34.0215903547824,1952670.350932060042396,557978.702164217946120,"17",,1952670.350932060042396,557978.702164217946120
-118.511912804049,34.0214411475878,1952719.012294349959120,557961.903477738960646,"18",,1952719.012294349959120,557961.903477738960646
-118.511463974735,34.0209515531891,1952760.190111049916595,557907.385843120049685,"19",,1952760.190111049916595,557907.385843120049685
-118.512009781159,34.021031784724,1952709.824133340036497,557916.541904467041604,"0",,1952709.824133340036497,557916.541904467041604
-118.511599385246,34.0210243116551,1952747.724516859976575,557915.519977791002020,"1",,1952747.724516859976575,557915.519977791002020
-118.512170237731,34.0214234537494,1952695.225562140112743,557960.061970314010978,"2",,1952695.225562140112743,557960.061970314010978
-118.511487369061,34.02105045484,1952758.085208049975336,557918.367170131998137,"3",,1952758.085208049975336,557918.367170131998137
-118.512434976216,34.0212471195746,1952670.674435330089182,557940.627320084953681,"4",,1952670.674435330089182,557940.627320084953681
-118.512281055676,34.0217073335384,1952685.150828199926764,557991.602534734993242,"5",,1952685.150828199926764,557991.602534734993242
-118.512234100131,34.0213456242566,1952689.283196670003235,557951.459053270053118,"6",,1952689.283196670003235,557951.459053270053118
-118.512193365824,34.0213304025152,1952693.036842809990048,557949.751461182953790,"7",,1952693.036842809990048,557949.751461182953790
-118.512252294513,34.0213884373476,1952687.626952070044354,557956.216514535015449,"8",,1952687.626952070044354,557956.216514535015449
-118.512115955448,34.0212846474487,1952700.160664089955389,557944.639805493992753,"9",,1952700.160664089955389,557944.639805493992753
-118.511696890701,34.0211675602496,1952738.799696630099788,557931.455185906030238,"10",,1952738.799696630099788,557931.455185906030238
-118.512005967237,34.0211625538301,1952710.250277169980109,557931.045231844997033,"11",,1952710.250277169980109,557931.045231844997033
-118.512250512693,34.0214671280948,1952687.836004459997639,557964.944181110011414,"12",,1952687.836004459997639,557964.944181110011414
-118.511713919374,34.0208827360275,1952737.066076070070267,557899.870026545017026,"13",,1952737.066076070070267,557899.870026545017026
-118.512340063399,34.0213493049269,1952679.498434530105442,557951.917198569048196,"14",,1952679.498434530105442,557951.917198569048196
-118.511849056819,34.0211762747831,1952724.750417419942096,557932.493372534983791,"15",,1952724.750417419942096,557932.493372534983791
-118.511685178692,34.0212314519862,1952739.917505410034209,557938.536654497031122,"16",,1952739.917505410034209,557938.536654497031122
-118.511910891139,34.0211395776176,1952719.018613359890878,557928.451947105000727,"17",,1952719.018613359890878,557928.451947105000727
-118.512020028959,34.0210750330571,1952708.902072119992226,557921.343901181011461,"18",,1952708.902072119992226,557921.343901181011461
-118.512453730301,34.0214589127037,1952669.062062550103292,557964.128587901010178,"19",,1952669.062062550103292,557964.128587901010178
-118.511788625666,34.0211553943714,1952730.320100629935041,557930.148862923961133,"0",,1952730.320100629935041,557930.148862923961133
-118.511930639543,34.0210308831861,1952717.133227699901909,557916.404673516983166,"1",,1952717.133227699901909,557916.404673516983166
-118.511565415889,34.020993386208,1952750.844504969893023,557912.073708622949198,"2",,1952750.844504969893023,557912.073708622949198
-118.511766726862,34.0211483766579,1952732.338731240015477,557929.360148685052991,"3",,1952732.338731240015477,557929.360148685052991
-118.511614821639,34.0208341099887,1952746.191411290084943,557894.429755970020778,"4",,1952746.191411290084943,557894.429755970020778
-118.511928998545,34.0209297950095,1952717.227684820070863,557905.191036695032381,"5",,1952717.227684820070863,557905.191036695032381
-118.511578501288,34.0208702740904,1952749.566421479918063,557898.424063132028095,"6",,1952749.566421479918063,557898.424063132028095
-118.511559560924,34.0209674230768,1952751.370619389927015,557909.191083663958125,"7",,1952751.370619389927015,557909.191083663958125
-118.51173797378,34.0209413329647,1952734.877472130116075,557906.381004809984006,"8",,1952734.877472130116075,557906.381004809984006
-118.511656093747,34.0210764294962,1952742.516285989899188,557921.327633281005546,"9",,1952742.516285989899188,557921.327633281005546
-118.511852242321,34.0209413932942,1952724.323531009955332,557906.441434125998057,"10",,1952724.323531009955332,557906.441434125998057
-118.511716799046,34.0208105024713,1952736.759316429961473,557891.859116923995316,"11",,1952736.759316429961473,557891.859116923995316
-118.511848894806,34.0210249499732,1952724.679907259996980,557915.708102439995855,"12",,1952724.679907259996980,557915.708102439995855
-118.511703902812,34.0208394393968,1952737.966769469901919,557895.062784051056951,"13",,1952737.966769469901919,557895.062784051056951
-118.511608356453,34.0210125341641,1952746.889277369948104,557914.217816657968797,"14",,1952746.889277369948104,557914.217816657968797
-118.511682142063,34.0208450373661,1952739.979780829977244,557895.673488441971131,"15",,1952739.979780829977244,557895.673488441971131
-118.511843683381,34.0211187987394,1952725.214248720090836,557926.115509124007076,"16",,1952725.214248720090836,557926.115509124007076
-118.511820976934,34.0209023237624,1952727.189171760110185,557902.093073628027923,"17",,1952727.189171760110185,557902.093073628027923
-118.511584491648,34.020810325038,1952748.979300450067967,557891.777232534950599,"18",,1952748.979300450067967,557891.777232534950599
-118.511793741735,34.0208949009808,1952729.700455290032551,557901.256918304017745,"19",,1952729.700455290032551,557901.256918304017745
-118.512320840877,34.0211423222064,1952681.156821080017835,557928.949290229007602,"0",,1952681.156821080017835,557928.949290229007602
-118.512351272158,34.0211821902,1952678.368700410006568,557933.385838884045370,"1",,1952678.368700410006568,557933.385838884045370
-118.512417013303,34.0211651636661,1952672.287161620100960,557931.528179939021356,"2",,1952672.287161620100960,557931.528179939021356
-118.512026313626,34.0209849374248,1952708.270706949988380,557911.353304074029438,"3",,1952708.270706949988380,557911.353304074029438
-118.512384483007,34.0211656256791,1952675.291950660059229,557931.564110976993106,"4",,1952675.291950660059229,557931.564110976993106
-118.512505300775,34.0212368174977,1952664.173374840058386,557939.517712299944833,"5",,1952664.173374840058386,557939.517712299944833
-118.512150959113,34.0210430645421,1952696.791162780020386,557917.859509399975650,"6",,1952696.791162780020386,557917.859509399975650
-118.512173745295,34.0210130701933,1952694.669654420111328,557914.543210939038545,"7",,1952694.669654420111328,557914.543210939038545
-118.512330204355,34.0211078518748,1952680.272513079922646,557925.130193063989282,"8",,1952680.272513079922646,557925.130193063989282
-118.512301830451,34.0212057627579,1952682.948507129913196,557935.977270049974322,"9",,1952682.948507129913196,557935.977270049974322
-118.512192537892,34.021064076035,1952692.962779199937358,557920.209706082008779,"10",,1952692.962779199937358,557920.209706082008779
-118.512257848848,34.0211350653217,1952686.970721770077944,557928.114692782051861,"11",,1952686.970721770077944,557928.114692782051861
-118.511968818269,34.020946411169,1952713.559275910025463,557907.052859917050228,"12",,1952713.559275910025463,557907.052859917050228
-118.512019110456,34.0208879347325,1952708.881190760061145,557900.590218781027943,"13",,1952708.881190760061145,557900.590218781027943
-118.512052889324,34.0209164513249,1952705.777447009924799,557903.769218366011046,"14",,1952705.777447009924799,557903.769218366011046
-118.512298698409,34.0211238510932,1952683.191477840067819,557926.890020922990516,"15",,1952683.191477840067819,557926.890020922990516
-118.512352913735,34.0212399048455,1952678.249714409932494,557939.788413804024458,"16",,1952678.249714409932494,557939.788413804024458
-118.512473725803,34.0212711836098,1952667.109100470086560,557943.314788189949468,"17",,1952667.109100470086560,557943.314788189949468
-118.512294253574,34.0211452849558,1952683.614124289946631,557929.265407404978760,"18",,1952683.614124289946631,557929.265407404978760
-118.512395622426,34.021278899434,1952674.327153370017186,557944.133864218951203,"19",,1952674.327153370017186,557944.133864218951203
-118.834695517064,34.023957939618,1922909.217201140010729,558440.761249033967033,"0",,1922909.217201140010729,558440.761249033967033
-118.833968692597,34.0235720684353,1922975.988575960043818,558397.403523852000944,"1",,1922975.988575960043818,558397.403523852000944
-118.834371502759,34.0237933637933,1922938.990285129984841,558422.258173507987522,"2",,1922938.990285129984841,558422.258173507987522
-118.834596513166,34.0238453535431,1922918.257099380018190,558428.197363183950074,"3",,1922918.257099380018190,558428.197363183950074
-118.83457684401,34.0239591602029,1922920.178475680062547,558440.805626229033805,"4",,1922920.178475680062547,558440.805626229033805
-118.83387437746,34.0234761964782,1922984.610950310016051,558386.697212342056446,"5",,1922984.610950310016051,558386.697212342056446
-118.834252278737,34.0237611928495,1922949.971725709969178,558418.598400991992094,"6",,1922949.971725709969178,558418.598400991992094
-118.834196069518,34.0235449319187,1922954.963909629965201,558394.567820484982803,"7",,1922954.963909629965201,558394.567820484982803
-118.834084068994,34.0235514766627,1922965.313888309989125,558395.207917031948455,"8",,1922965.313888309989125,558395.207917031948455
-118.834460384466,34.0238128776575,1922930.799492740072310,558424.490780796972103,"9",,1922930.799492740072310,558424.490780796972103
-118.834106308999,34.0236709605711,1922963.369862519903108,558408.478024653973989,"10",,1922963.369862519903108,558408.478024653973989
-118.833948408938,34.0234047577597,1922977.707927470095456,558378.830009614001028,"11",,1922977.707927470095456,558378.830009614001028
-118.834667651999,34.0239855520601,1922911.816135759931058,558443.802629014011472,"12",,1922911.816135759931058,558443.802629014011472
-118.834602692589,34.0239790068366,1922917.809486990096048,558443.026821298990399,"13",,1922917.809486990096048,558443.026821298990399
-118.834715050631,34.02393998011,1922907.396619210019708,558438.784175720997155,"14",,1922907.396619210019708,558438.784175720997155
-118.834160626127,34.0236470035296,1922958.331288099987432,558405.862358405021951,"15",,1922958.331288099987432,558405.862358405021951
-118.834552145119,34.02396187457,1922922.462062430102378,558441.087762017035857,"16",,1922922.462062430102378,558441.087762017035857
-118.834270845557,34.0236038174958,1922948.112082829931751,558401.156680786982179,"17",,1922948.112082829931751,558401.156680786982179
-118.834573857203,34.0240170232394,1922920.507614579983056,558447.221458837040700,"18",,1922920.507614579983056,558447.221458837040700
-118.834465183681,34.0239271891781,1922930.461519500007853,558437.173805647995323,"19",,1922930.461519500007853,558437.173805647995323
-118.834349735345,34.0237727292769,1922940.981638570083305,558419.952721204957925,"0",,1922940.981638570083305,558419.952721204957925
-118.8345703931,34.0240207126129,1922920.830942289903760,558447.628024891950190,"1",,1922920.830942289903760,558447.628024891950190
-118.833585331498,34.0232933056186,1923011.137954009929672,558366.189671188942157,"2",,1923011.137954009929672,558366.189671188942157
-118.833753645497,34.0234158461087,1922995.705791909946129,558379.910698233987205,"3",,1922995.705791909946129,558379.910698233987205
-118.834251580801,34.0237206280096,1922949.998840010026470,558414.098445320967585,"4",,1922949.998840010026470,558414.098445320967585
-118.834403940519,34.0238734876485,1922936.068238609936088,558431.170318234013394,"5",,1922936.068238609936088,558431.170318234013394
-118.834534877212,34.0239571956847,1922924.052545669954270,558440.555542584974319,"6",,1922924.052545669954270,558440.555542584974319
-118.834624302182,34.0239861125774,1922915.820259720087051,558443.831556253018789,"7",,1922915.820259720087051,558443.831556253018789
-118.834131617869,34.0236574118104,1922961.019960920093581,558406.994603720027953,"8",,1922961.019960920093581,558406.994603720027953
-118.834328600668,34.0238639767767,1922943.017564920010045,558430.057620974956080,"9",,1922943.017564920010045,558430.057620974956080
-118.833765863874,34.0234379002646,1922994.597637479892001,558382.366288659046404,"10",,1922994.597637479892001,558382.366288659046404
-118.834135315588,34.023624251329,1922960.647930139908567,558403.319302757969126,"11",,1922960.647930139908567,558403.319302757969126
-118.834073394216,34.0236400577591,1922966.381302359979600,558405.025083011947572,"12",,1922966.381302359979600,558405.025083011947572
-118.833765853891,34.0233566703864,1922994.523822020040825,558373.356325197033584,"13",,1922994.523822020040825,558373.356325197033584
-118.833934006287,34.0235510532937,1922979.172735040076077,558395.045961637981236,"14",,1922979.172735040076077,558395.045961637981236
-118.833909827212,34.0235124951527,1922981.370342530077323,558390.750595382996835,"15",,1922981.370342530077323,558390.750595382996835
-118.833995544707,34.0235407740473,1922973.479813930112869,558393.952950982959010,"16",,1922973.479813930112869,558393.952950982959010
-118.83387021875,34.0234694804881,1922984.988853699993342,558385.949093514005654,"17",,1922984.988853699993342,558385.949093514005654
-118.834457732979,34.023855257118,1922931.083397990092635,558429.189444700023159,"18",,1922931.083397990092635,558429.189444700023159
-118.834179584815,34.0237491538375,1922956.674368170090020,558417.207322799949907,"19",,1922956.674368170090020,558417.207322799949907
-118.833340229479,34.0232512291216,1923033.736046760110185,558361.334874775027856,"0",,1923033.736046760110185,558361.334874775027856
-118.833136314893,34.0230035576086,1923052.341208440018818,558333.707219223026186,"1",,1923052.341208440018818,558333.707219223026186
-118.833061613567,34.0228318583312,1923059.082549730082974,558314.605282595963217,"2",,1923059.082549730082974,558314.605282595963217
-118.833544810299,34.0232975834476,1923014.884288559900597,558366.633129060966894,"3",,1923014.884288559900597,558366.633129060966894
-118.833861602214,34.0234292969736,1922985.747669930104166,558381.485367067041807,"4",,1922985.747669930104166,558381.485367067041807
-118.833210390251,34.0230475071844,1923045.540247030090541,558338.638781509012915,"5",,1923045.540247030090541,558338.638781509012915
-118.833988605497,34.0235661743388,1922974.144070219947025,558396.765014237957075,"6",,1922974.144070219947025,558396.765014237957075
-118.833362328891,34.0231471802228,1923031.599333170102909,558349.810772054013796,"7",,1923031.599333170102909,558349.810772054013796
-118.833311529487,34.0230979276181,1923036.245709799928591,558344.308813345036469,"8",,1923036.245709799928591,558344.308813345036469
-118.833946058949,34.0234376204762,1922977.955206739949062,558382.473316160961986,"9",,1922977.955206739949062,558382.473316160961986
-118.833574140331,34.0233394834053,1923012.214009189978242,558371.303104399004951,"10",,1923012.214009189978242,558371.303104399004951
-118.833348680941,34.0230471835705,1923032.767855319892988,558338.708768971031532,"11",,1923032.767855319892988,558338.708768971031532
-118.834045508229,34.0234833959506,1922968.812557660043240,558387.626905119977891,"12",,1922968.812557660043240,558387.626905119977891
-118.833753991957,34.0233467860374,1922995.610254700062796,558372.250873478944413,"13",,1922995.610254700062796,558372.250873478944413
-118.833597905233,34.0233085018691,1923009.990665589924902,558367.884858350967988,"14",,1923009.990665589924902,558367.884858350967988
-118.833779204386,34.0235289972035,1922993.449372600065544,558392.480911380960606,"15",,1922993.449372600065544,558392.480911380960606
-118.833144457388,34.0231079550601,1923051.685174420010298,558345.293138594017364,"16",,1923051.685174420010298,558345.293138594017364
-118.833246683132,34.0231279058694,1923042.262277019908652,558347.584328533965163,"17",,1923042.262277019908652,558347.584328533965163
